1581685572619,4151,2413734,6,2414916,12,2414522,18
1581685932623,4151,2413734,6,2414911,14,2414558,20
1581686292622,4151,2413586,5,2414905,13,2414539,18
1581686652622,4151,2413734,6,2414905,13,2414535,19
1581687012624,4151,2413839,7,2414874,14,2414529,21
1581687372625,4151,2413985,7,2414880,14,2414582,21
1581687732626,4151,2413976,8,2414828,9,2414427,17
1581688092627,4151,2413979,9,2414817,11,2414440,20
1581688452628,4151,2413979,9,2414772,11,2414415,20
1581688812629,4151,2413979,9,2414779,10,2414400,19
1581689172631,4151,2414205,10,2414693,9,2414436,19
1581689532631,4151,2414205,10,2414667,9,2414424,19
1581689892634,4151,2414221,12,2414667,9,2414412,21
1581690252635,4151,2414240,13,2414667,9,2414415,22
1581690612637,4151,2414240,13,2414672,10,2414428,23
1581690972638,4151,2414335,10,2414631,9,2414475,19
1581691332639,4151,2414382,9,2414624,10,2414509,19
1581691692641,4151,2414429,8,2414567,9,2414502,17
1581692052642,4151,2414429,8,2414617,9,2414528,17
1581692412644,4151,2414441,11,2414647,11,2414544,22
1581692772646,4151,2414384,12,2414632,13,2414513,25
1581693132645,4151,2414384,12,2414595,12,2414490,24
1581693492646,4151,2414401,10,2414595,12,2414507,22
1581693852647,4151,2414367,10,2414586,13,2414491,23
1581694212650,4151,2414356,9,2414609,13,2414505,22
1581694572650,4151,2414347,12,2414622,14,2414495,26
1581694932651,4151,2414352,17,2414636,14,2414480,31
1581695292652,4151,2414356,19,2414641,14,2414477,33
1581695652654,4151,2414356,19,2414619,13,2414463,32
1581696012654,4151,2414334,16,2414593,12,2414445,28
1581696372655,4151,2414356,13,2414601,10,2414463,23
1581696732658,4151,2414673,15,2414599,11,2414642,26
1581697092664,4151,2414661,16,2414600,13,2414633,29
1581697452661,4151,2414712,14,2414611,13,2414663,27
1581697812662,4151,2414624,20,2414586,11,2414611,31
1581698172664,4151,2414633,19,2414557,11,2414605,30
1581698532665,4151,2414688,16,2414536,12,2414623,28
1581698892666,4151,2414731,14,2414546,12,2414646,26
1581699252669,4151,2413140,16,2414557,15,2413825,31
1581699612675,4151,2413218,17,2413866,18,2413551,35
1581699972677,4151,2413140,16,2413790,16,2413465,32
1581700332679,4151,2412627,14,2413687,14,2413157,28
1581700692680,4151,2412485,13,2413718,15,2413146,28
1581701052681,4151,2412539,14,2413694,15,2413137,29
1581701412682,4151,2412034,16,2413658,17,2412871,33
1581701772683,4151,2412167,17,2413673,18,2412941,35
1581702132683,4151,2411906,16,2413611,17,2412784,33
1581702492685,4151,2411929,17,2413621,19,2412822,36
1581702852686,4151,2413187,16,2413437,16,2413312,32
1581703212687,4151,2412909,18,2414094,12,2413383,30
1581703572692,4151,2412642,22,2414056,18,2413278,40
1581703932691,4151,2412589,23,2414059,21,2413291,44
1581704292694,4151,2412572,24,2413963,20,2413205,44
1581704652698,4151,2412467,27,2413944,20,2413096,47
1581705012697,4151,2412035,17,2413953,19,2413047,36
1581705372698,4151,2411897,17,2413958,18,2412957,35
1581705732700,4151,2411791,19,2414002,21,2412952,40
1581706092706,4151,2411757,20,2414002,18,2412820,38
1581706452703,4151,2411734,19,2413983,19,2412859,38
1581706812703,4151,2411599,18,2413954,21,2412867,39
1581707172706,4151,2411427,20,2413889,18,2412593,38
1581707532706,4151,2411382,20,2413817,17,2412501,37
1581707892707,4151,2411330,20,2413757,20,2412543,40
1581708252708,4151,2411154,16,2413751,19,2412563,35
1581708612710,4151,2411154,16,2413673,21,2412583,37
1581708972711,4151,2411071,16,2413538,24,2412551,40
1581709332713,4151,2410887,15,2413348,22,2412350,37
1581709692713,4151,2410732,14,2413315,23,2412337,37
1581710052715,4151,2410693,15,2413268,23,2412252,38
1581710412715,4151,2410699,14,2413202,22,2412228,36
1581710772719,4151,2410547,10,2413075,23,2412309,33
1581711132718,4151,2410525,10,2412999,22,2412226,32
1581711492720,4151,2410458,9,2412818,18,2412032,27
1581711852723,4151,2410473,10,2412818,18,2411981,28
1581712212723,4151,2410485,11,2412817,17,2411901,28
1581712572725,4151,2410580,13,2412740,13,2411660,26
1581712932725,4151,2410648,11,2412700,12,2411719,23
1581713292727,4151,2410540,12,2412567,15,2411666,27
1581713652729,4151,2410506,12,2412567,14,2411616,26
1581714012730,4151,2410365,14,2412587,16,2411550,30
1581714372741,4151,2410308,18,2412518,16,2411348,34
1581714732732,4151,2410404,23,2412529,15,2411243,38
1581715092733,4151,2410413,24,2412483,16,2411241,40
1581715452735,4151,2410432,26,2412441,18,2411254,44
1581715812738,4151,2410425,25,2412361,18,2411235,43
1581716172739,4151,2410363,24,2412161,23,2411243,47
1581716532738,4151,2410363,24,2412118,23,2411222,47
1581716892739,4151,2410428,25,2412078,20,2411162,45
1581717252743,4151,2410492,26,2411967,26,2411230,52
1581717612742,4151,2410622,27,2411805,25,2411191,52
1581717972743,4151,2410689,23,2411680,24,2411195,47
1581718332744,4151,2410694,17,2411691,26,2411296,43
1581718692748,4151,2410711,17,2411677,26,2411295,43
1581719052747,4151,2410853,16,2411644,28,2411356,44
1581719412748,4151,2410853,16,2411698,32,2411416,48
1581719772749,4151,2410903,15,2411722,29,2411443,44
1581720132752,4151,2410903,15,2411758,31,2411479,46
1581720492753,4151,2410984,13,2411767,31,2411536,44
1581720852753,4151,2410992,12,2411808,25,2411543,37
1581721212756,4151,2410970,8,2411890,24,2411660,32
1581721572755,4151,2411150,8,2412034,26,2411826,34
1581721932756,4151,2411150,8,2412052,24,2411826,32
1581722292758,4151,2411546,9,2412058,23,2411914,32
1581722652762,4151,2411492,7,2412154,20,2411982,27
1581723012760,4151,2411438,11,2412389,16,2412001,27
1581723372761,4151,2411486,11,2412518,27,2412219,38
1581723732765,4151,2411486,11,2412577,26,2412253,37
1581724092763,4151,2411539,10,2412607,25,2412302,35
1581724452766,4151,2411866,11,2412607,25,2412381,36
1581724812767,4151,2412339,16,2412784,22,2412597,38
1581725172769,4151,2412473,15,2412734,20,2412622,35
1581725532771,4151,2412473,15,2412767,21,2412644,36
1581725892770,4151,2412534,23,2412552,85,2412548,108
1581726252773,4151,2412550,31,2412553,88,2412552,119
1581726612774,4151,2412725,63,2412533,87,2412614,150
1581726972774,4151,2412725,87,2412534,77,2412635,164
1581727332778,4151,2412721,88,2412558,79,2412644,167
1581727692780,4151,2412731,95,2412581,82,2412662,177
1581728052779,4151,2412730,104,2412596,85,2412670,189
1581728412781,4151,2412662,102,2412588,86,2412628,188
1581728772782,4151,2412641,106,2412587,88,2412616,194
1581729132783,4151,2412635,109,2412583,88,2412612,197
1581729492786,4151,2412630,99,2412932,25,2412691,124
1581729852786,4151,2412634,91,2413007,21,2412704,112
1581730212787,4151,2412570,57,2413025,21,2412692,78
1581730572788,4151,2412486,34,2413040,19,2412685,53
1581730932791,4151,2412485,34,2413037,20,2412689,54
1581731292791,4151,2412389,27,2413007,18,2412636,45
1581731652794,4151,2412131,17,2413009,15,2412543,32
1581732012794,4151,2412415,15,2412979,13,2412677,28
1581732372797,4151,2412390,10,2412965,14,2412726,24
1581732732799,4151,2412358,9,2412940,14,2412712,23
1581733092800,4151,2412358,9,2412843,13,2412645,22
1581733452799,4151,2412321,12,2412851,14,2412606,26
1581733812802,4151,2412314,11,2412862,15,2412630,26
1581734172801,4151,2412320,11,2412883,16,2412653,27
1581734532803,4151,2412506,12,2412867,13,2412693,25
1581734892805,4151,2412568,14,2413555,33,2413261,47
1581735252806,4151,2412578,14,2413555,33,2413264,47
1581735612807,4151,2412587,16,2413525,34,2413224,50
1581735972809,4151,2412569,20,2413577,32,2413189,52
1581736332809,4151,2412610,19,2413616,34,2413255,53
1581736692810,4151,2412642,21,2413650,33,2413258,54
1581737052811,4151,2412724,19,2413675,33,2413327,52
1581737412812,4151,2412740,18,2413746,32,2413384,50
1581737772820,4151,2412766,18,2414017,32,2413567,50
1581738132825,4151,2412681,16,2414045,31,2413581,47
1581738492821,4151,2412724,17,2414183,12,2413328,29
1581738852822,4151,2412845,17,2414923,14,2413784,31
1581739212824,4151,2412962,17,2416833,23,2415188,40
1581739572824,4151,2413453,16,2416817,24,2415471,40
1581739932826,4151,2413492,15,2417739,22,2416017,37
1581740292829,4151,2413720,15,2418250,23,2416462,38
1581740652829,4151,2418047,19,2419820,25,2419055,44
1581741012829,4151,2418645,20,2420002,27,2419425,47
1581741372831,4151,2420004,23,2422773,26,2421473,49
1581741732831,4151,2419795,24,2423219,27,2421608,51
1581742092834,4151,2420636,22,2423577,26,2422229,48
1581742452834,4151,2421336,20,2424031,25,2422833,45
1581742812834,4151,2421736,21,2426547,17,2423888,38
1581743172838,4151,2430223,34,2435275,28,2432505,62
1581743532837,4151,2435234,41,2439003,33,2436914,74
1581743892845,4151,2433634,49,2434276,44,2433938,93
1581744252841,4151,2433563,47,2434690,45,2434114,92
1581744612843,4151,2433426,47,2433903,53,2433679,100
1581744972845,4151,2434484,59,2433459,60,2433967,119
1581745332847,4151,2435003,65,2433749,70,2434353,135
1581745692846,4151,2435207,68,2433753,71,2434464,139
1581746052852,4151,2435114,69,2433859,71,2434477,140
1581746412852,4151,2435140,71,2434242,69,2434697,140
1581746772853,4151,2428044,81,2432120,57,2429727,138
1581747132855,4151,2424797,76,2429559,52,2426732,128
1581747492855,4151,2424877,67,2432196,41,2427655,108
1581747852858,4151,2424506,66,2431828,37,2427136,103
1581748212862,4151,2424368,66,2433936,27,2427146,93
1581748572861,4151,2421203,58,2428799,42,2424393,100
1581748932862,4151,2419647,54,2426950,34,2422469,88
1581749292863,4151,2418990,52,2426376,34,2421910,86
1581749652864,4151,2420261,59,2426312,34,2422473,93
1581750012875,4151,2420062,58,2426166,37,2422439,95
1581750372879,4151,2424880,32,2425662,39,2425310,71
1581750732874,4151,2424953,33,2425450,40,2425225,73
1581751092882,4151,2425264,32,2425313,40,2425291,72
1581751452884,4151,2425948,30,2425313,40,2425585,70
1581751812883,4151,2427034,27,2424953,38,2425817,65
1581752172884,4151,2430458,24,2424625,22,2427669,46
1581752532885,4151,2431553,22,2423967,18,2428140,40
1581752892886,4151,2431751,22,2424526,17,2428601,39
1581753252889,4151,2432989,14,2424070,16,2428232,30
1581753612890,4151,2434309,11,2425903,16,2429327,27
1581753972894,4151,2436086,9,2426788,13,2430592,22
1581754332891,4151,2437107,9,2427705,12,2431734,21
1581754692898,4151,2437107,9,2427678,11,2431921,20
1581755052897,4151,2436179,11,2427678,11,2431928,22
1581755412898,4151,2436179,11,2429969,9,2433384,20
1581755772898,4151,2429964,9,2436565,7,2432852,16
1581756132898,4151,2429964,9,2436585,8,2433080,17
1581756492900,4151,2428811,7,2436941,9,2433384,16
1581756852900,4151,2429213,8,2436941,9,2433304,17
1581757212903,4151,2430105,10,2451326,8,2439537,18
1581757572903,4151,2443003,14,2449090,14,2446047,28
1581757932904,4151,2446882,20,2446195,23,2446515,43
1581758292910,4151,2447745,25,2447506,27,2447621,52
1581758652908,4151,2452247,27,2449532,37,2450677,64
1581759012908,4151,2458716,33,2449714,37,2453957,70
1581759372910,4151,2459184,36,2450660,38,2454806,74
1581759732911,4151,2458727,38,2451036,37,2454933,75
1581760092912,4151,2458282,40,2452413,38,2455423,78
1581760452912,4151,2458955,39,2452413,38,2455727,77
1581760812914,4151,2460299,42,2452612,42,2456455,84
1581761172916,4151,2458726,38,2453272,37,2456035,75
1581761532916,4151,2461190,31,2457713,28,2459540,59
1581761892921,4151,2462691,27,2458158,24,2460558,51
1581762252920,4151,2460976,24,2460372,15,2460743,39
1581762612923,4151,2453935,20,2463108,13,2457549,33
1581762972924,4151,2447441,19,2460326,17,2453526,36
1581763332924,4151,2447462,18,2457959,27,2453760,45
1581763692926,4151,2447166,16,2456870,25,2453083,41
1581764052927,4151,2447166,16,2456757,26,2453103,42
1581764412928,4151,2441272,11,2454240,23,2450045,34
1581764772930,4151,2442324,12,2455067,24,2450820,36
1581765132932,4151,2448645,26,2454910,30,2452001,56
1581765492933,4151,2449467,29,2454895,31,2452271,60
1581765852934,4151,2449445,29,2454731,30,2452133,59
1581766212935,4151,2449485,26,2455054,33,2452600,59
1581766572936,4151,2454082,22,2455044,27,2454612,49
1581766932937,4151,2454089,21,2455343,18,2454668,39
1581767292937,4151,2454190,24,2454778,22,2454471,46
1581767652939,4151,2454190,24,2454818,21,2454483,45
1581768012940,4151,2454072,25,2454464,18,2454236,43
1581768372943,4151,2453291,28,2453954,23,2453590,51
1581768732943,4151,2449809,14,2447645,19,2448563,33
1581769092945,4151,2444452,17,2441401,22,2442731,39
1581769452945,4151,2444035,16,2441949,23,2442805,39
1581769812948,4151,2444159,18,2440190,21,2442022,39
1581770172950,4151,2443893,20,2440730,22,2442236,42
1581770532951,4151,2443462,23,2440683,22,2442103,45
1581770892952,4151,2441746,20,2438116,18,2440027,38
1581771252955,4151,2441746,20,2438116,18,2440027,38
1581771612961,4151,2441247,19,2439543,21,2440352,40
1581771972959,4151,2439297,15,2433808,15,2436552,30
1581772332959,4151,2441152,13,2438511,12,2439884,25
1581772692961,4151,2441576,8,2450266,8,2445921,16
1581773052962,4151,2441576,8,2449733,7,2445383,15
1581773412964,4151,2440384,6,2448979,8,2445295,14
1581773772966,4151,2439960,5,2448650,8,2445308,13
1581774132966,4151,2437926,3,2448700,7,2445468,10
1581774492967,4151,2437541,4,2448725,8,2444997,12
1581774852973,4151,2437541,4,2448639,10,2445468,14
1581775212975,4151,2438153,5,2448869,7,2444404,12
1581775572975,4151,2438519,7,2448194,12,2444630,19
1581775932976,4151,2438839,9,2448118,13,2444322,22
1581776292982,4151,2439166,12,2448107,14,2443980,26
1581776652980,4151,2439231,13,2448219,16,2444190,29
1581777012985,4151,2439231,13,2447870,17,2444127,30
1581777372986,4151,2439317,13,2447811,17,2444130,30
1581777732986,4151,2439784,13,2447877,18,2444483,31
1581778092987,4151,2440231,14,2448042,21,2444918,35
1581778452990,4151,2440231,14,2448015,19,2444713,33
1581778812990,4151,2440203,13,2448015,19,2444842,32
1581779172993,4151,2440433,14,2448623,17,2444924,31
1581779532994,4151,2440511,12,2448704,19,2445533,31
1581779892999,4151,2441630,11,2448706,19,2446111,30
1581780253000,4151,2441715,13,2448671,17,2445657,30
1581780613002,4151,2441597,14,2456774,19,2450335,33
1581780973002,4151,2433289,18,2451605,23,2443564,41
1581781333003,4151,2431577,18,2451723,22,2442658,40
1581781693004,4151,2428220,18,2446853,21,2438253,39
1581782053004,4151,2426498,20,2445360,22,2436378,42
1581782413006,4151,2426902,23,2445360,22,2435926,45
1581782773014,4151,2425676,22,2444046,20,2434424,42
1581783133010,4151,2426661,24,2443292,18,2433788,42
1581783493013,4151,2427741,26,2443118,19,2434234,45
1581783853015,4151,2426330,24,2443123,20,2433963,44
1581784213017,4151,2428121,27,2433021,20,2430206,47
1581784573017,4151,2431374,25,2433454,22,2432348,47
1581784933020,4151,2431465,26,2433879,23,2432598,49
1581785293020,4151,2432771,26,2434787,26,2433779,52
1581785653021,4151,2434031,30,2433744,30,2433887,60
1581786013024,4151,2434003,32,2433353,32,2433678,64
1581786373026,4151,2432896,33,2432556,33,2432726,66
1581786733028,4151,2432041,34,2431677,35,2431857,69
1581787093035,4151,2430136,32,2431042,40,2430639,72
1581787453034,4151,2428688,39,2430906,43,2429851,82
1581787813036,4151,2428677,42,2430477,44,2429598,86
1581788173038,4151,2427255,37,2429653,36,2428438,73
1581788533038,4151,2427534,35,2429341,36,2428451,71
1581788893038,4151,2427364,35,2430425,32,2428826,67
1581789253041,4151,2426444,29,2431324,30,2428925,59
1581789613042,4151,2425454,24,2431599,28,2428763,52
1581789973045,4151,2426754,31,2430638,45,2429054,76
1581790333047,4151,2427040,34,2430563,48,2429102,82
1581790693047,4151,2427476,37,2429976,48,2428888,85
1581791053049,4151,2428653,31,2429081,61,2428937,92
1581791413055,4151,2429057,42,2428958,59,2428999,101
1581791773055,4151,2429210,41,2428847,60,2428995,101
1581792133055,4151,2429227,49,2428767,64,2428966,113
1581792493057,4151,2429425,54,2428235,67,2428766,121
1581792853059,4151,2429141,59,2428183,64,2428643,123
1581793213060,4151,2428993,60,2428057,65,2428506,125
1581793573063,4151,2429104,50,2428953,51,2429028,101
1581793933069,4151,2429465,45,2429328,46,2429396,91
1581794293068,4151,2428672,41,2430388,42,2429540,83
1581794653069,4151,2428226,40,2432168,28,2429849,68
1581795013071,4151,2426252,27,2426786,42,2426577,69
1581795373074,4151,2425234,30,2423843,58,2424318,88
1581795733074,4151,2425929,49,2423244,57,2424485,106
1581796093074,4151,2426418,59,2423142,54,2424853,113
1581796453079,4151,2426387,55,2423249,55,2424818,110
1581796813078,4151,2426401,55,2423309,54,2424869,109
1581797173080,4151,2426287,56,2421466,49,2424037,105
1581797533081,4151,2426046,55,2423006,50,2424599,105
1581797893086,4151,2426238,57,2421922,47,2424287,104
1581798253087,4151,2426445,56,2422159,46,2424512,102
1581798613086,4151,2426874,54,2424341,32,2425931,86
1581798973087,4151,2427122,53,2431404,18,2428208,71
1581799333093,4151,2425037,30,2434504,15,2428192,45
1581799693095,4151,2419701,13,2433694,16,2427422,29
1581800053093,4151,2419188,14,2434007,15,2426853,29
1581800413094,4151,2419742,16,2433065,17,2426606,33
1581800773096,4151,2419717,23,2426899,32,2423895,55
1581801133097,4151,2419715,25,2423836,32,2422029,57
1581801493100,4151,2419166,23,2423836,32,2421883,55
1581801853101,4151,2419284,24,2422909,33,2421383,57
1581802213104,4151,2419155,26,2423173,32,2421372,58
1581802573106,4151,2418756,34,2422528,30,2420524,64
1581802933105,4151,2419304,36,2422188,28,2420566,64
1581803293109,4151,2419856,41,2421605,26,2420535,67
1581803653112,4151,2419730,42,2421490,28,2420434,70
1581804013112,4151,2419302,41,2420495,60,2420011,101
1581804373113,4151,2419922,48,2420385,63,2420185,111
1581804733114,4151,2419932,46,2420397,61,2420197,107
1581805093120,4151,2418832,66,2420397,61,2419584,127
1581805453121,4151,2418661,77,2420175,63,2419342,140
1581805813126,4151,2418280,78,2420172,64,2419133,142
1581806173124,4151,2418142,71,2420159,64,2419098,135
1581806533126,4151,2417928,66,2420608,71,2419317,137
1581806893127,4151,2417444,61,2420761,74,2419262,135
1581807253130,4151,2417523,60,2420908,77,2419426,137
1581807613131,4151,2418239,73,2421743,45,2419576,118
1581807973136,4151,2417565,63,2422511,28,2419087,91
1581808333137,4151,2417562,71,2422545,29,2419007,100
1581808693137,4151,2418014,51,2422298,33,2419697,84
1581809053138,4151,2418018,39,2422744,28,2419993,67
1581809413144,4151,2418849,36,2422896,28,2420620,64
1581809773143,4151,2419349,36,2421911,35,2420612,71
1581810133148,4151,2419501,35,2421261,30,2420313,65
1581810493148,4151,2419318,39,2420930,27,2419978,66
1581810853151,4151,2419341,41,2420588,23,2419789,64
1581811213149,4151,2418534,26,2420229,22,2419311,48
1581811573154,4151,2418299,21,2420380,22,2419364,43
1581811933154,4151,2418771,13,2420231,21,2419673,34
1581812293154,4151,2419213,20,2420145,18,2419654,38
1581812653156,4151,2419372,27,2419868,23,2419600,50
1581813013159,4151,2419372,27,2419868,23,2419600,50
1581813373160,4151,2419517,45,2419552,24,2419529,69
1581813733160,4151,2418859,50,2419421,24,2419041,74
1581814093161,4151,2418958,46,2419483,26,2419148,72
1581814453165,4151,2418932,42,2419608,29,2419208,71
1581814813168,4151,2418932,42,2419754,31,2419281,73
1581815173170,4151,2418784,44,2419818,33,2419228,77
1581815533171,4151,2418578,46,2419829,35,2419118,81
1581815893173,4151,2418176,37,2419800,35,2418965,72
1581816253175,4151,2417956,40,2419639,44,2418838,84
1581816613177,4151,2417444,35,2419822,39,2418697,74
1581816973177,4151,2418135,47,2419680,45,2418891,92
1581817333178,4151,2418633,46,2419562,47,2419102,93
1581817693180,4151,2418513,49,2419415,47,2418955,96
1581818053186,4151,2418448,51,2419266,43,2418822,94
1581818413186,4151,2418454,52,2419101,41,2418740,93
1581818773187,4151,2418538,51,2419025,43,2418761,94
1581819133187,4151,2418722,49,2418956,44,2418833,93
1581819493191,4151,2418537,52,2418947,46,2418730,98
1581819853193,4151,2418562,47,2418952,36,2418731,83
1581820213193,4151,2418354,38,2418906,35,2418619,73
1581820573193,4151,2417641,25,2418788,34,2418302,59
1581820933196,4151,2417694,21,2418805,30,2418348,51
1581821293195,4151,2417863,18,2418821,27,2418438,45
1581821653204,4151,2417884,19,2418839,29,2418461,48
1581822013206,4151,2417834,18,2418889,31,2418502,49
1581822373206,4151,2418084,24,2418555,36,2418367,60
1581822733206,4151,2418169,27,2418564,35,2418392,62
1581823093213,4151,2418515,25,2418503,34,2418508,59
1581823453214,4151,2418311,23,2418491,33,2418417,56
1581823813217,4151,2418194,25,2418502,30,2418362,55
1581824173215,4151,2418076,26,2418387,29,2418240,55
1581824533219,4151,2418076,26,2418370,30,2418234,56
1581824893219,4151,2418027,27,2418370,30,2418208,57
1581825253219,4151,2418012,26,2418313,29,2418171,55
1581825613220,4151,2417964,27,2418201,27,2418083,54
1581825973223,4151,2417390,23,2418305,24,2417857,47
1581826333223,4151,2417417,29,2418277,25,2417815,54
1581826693231,4151,2417379,30,2418302,28,2417825,58
1581827053228,4151,2417542,38,2418154,36,2417840,74
1581827413229,4151,2417614,38,2418118,42,2417879,80
1581827773230,4151,2417673,41,2418094,41,2417883,82
1581828133232,4151,2417766,52,2418040,57,2417909,109
1581828493235,4151,2417799,53,2418041,60,2417927,113
1581828853236,4151,2417884,60,2418044,61,2417965,121
1581829213236,4151,2417886,65,2418028,63,2417956,128
1581829573244,4151,2417990,66,2417995,59,2417993,125
1581829933242,4151,2417616,81,2417963,57,2417760,138
1581830293243,4151,2417303,83,2417942,53,2417552,136
1581830653245,4151,2417219,73,2417917,43,2417478,116
1581831013248,4151,2417167,70,2417911,41,2417442,111
1581831373247,4151,2417043,65,2417615,68,2417336,133
1581831733252,4151,2416835,55,2417523,53,2417173,108
1581832093259,4151,2416793,54,2417487,59,2417155,113
1581832453259,4151,2416550,47,2417462,57,2417050,104
1581832813258,4151,2416566,50,2417432,51,2417003,101
1581833173259,4151,2416590,54,2417413,51,2416990,105
1581833533262,4151,2416661,37,2417397,52,2417091,89
1581833893261,4151,2417382,48,2417386,54,2417384,102
1581834253262,4151,2417384,49,2417359,57,2417370,106
1581834613263,4151,2417368,49,2417323,53,2417345,102
1581834973264,4151,2417352,46,2417390,24,2417365,70
1581835333266,4151,2417346,46,2417384,23,2417359,69
1581835693267,4151,2417350,45,2417345,15,2417349,60
1581836053269,4151,2417361,43,2417380,17,2417366,60
1581836413269,4151,2417348,39,2417380,17,2417358,56
1581836773270,4151,2417396,26,2417400,16,2417397,42
1581837133271,4151,2417395,19,2417459,15,2417423,34
1581837493272,4151,2417052,4,2417493,16,2417405,20
1581837853273,4151,2417040,5,2417597,13,2417442,18
1581838213274,4151,2417130,4,2417579,14,2417479,18
1581838573283,4151,2417129,6,2417544,12,2417405,18
1581838933286,4151,2417117,7,2417523,12,2417374,19
1581839293284,4151,2417150,8,2417525,11,2417367,19
1581839653285,4151,2417133,9,2417321,14,2417247,23
1581840013286,4151,2417124,10,2417300,15,2417229,25
1581840373287,4151,2417137,16,2417256,20,2417203,36
1581840733289,4151,2417137,16,2417239,19,2417192,35
1581841093290,4151,2417129,17,2417174,17,2417151,34
1581841453291,4151,2417108,16,2417163,16,2417135,32
1581841813294,4151,2417141,21,2417147,17,2417144,38
1581842173296,4151,2417126,22,2417188,19,2417155,41
1581842533296,4151,2417134,20,2417175,18,2417153,38
1581842893298,4151,2417116,20,2417175,18,2417144,38
1581843253302,4151,2417100,25,2417242,13,2417148,38
1581843613303,4151,2417102,24,2417275,13,2417163,37
1581843973303,4151,2417084,18,2417369,8,2417171,26
1581844333305,4151,2417084,18,2417381,10,2417190,28
1581844693306,4151,2417089,17,2417367,8,2417178,25
1581845053307,4151,2417094,17,2417367,8,2417181,25
1581845413308,4151,2417031,12,2417448,8,2417198,20
1581845773309,4151,2417038,8,2417417,6,2417200,14
1581846133312,4151,2417038,8,2417405,7,2417209,15
1581846493312,4151,2417040,8,2417386,8,2417213,16
1581846853317,4151,2417501,5,2417386,8,2417430,13
1581847213315,4151,2417181,14,2417337,8,2417238,22
1581847573317,4151,2417169,15,2417594,10,2417339,25
1581847933317,4151,2417165,16,2417517,10,2417300,26
1581848293318,4151,2417165,16,2417503,11,2417303,27
1581848653320,4151,2417169,15,2417493,12,2417313,27
1581849013321,4151,2417169,15,2417438,14,2417299,29
1581849373322,4151,2417160,20,2417406,17,2417273,37
1581849733326,4151,2417160,20,2417411,16,2417272,36
1581850093326,4151,2417167,19,2417419,16,2417282,35
1581850453328,4151,2417124,21,2417419,16,2417252,37
1581850813329,4151,2417253,15,2417445,15,2417349,30
1581851173336,4151,2417296,17,2417254,17,2417275,34
1581851533336,4151,2417307,16,2417256,22,2417277,38
1581851893335,4151,2417335,23,2417250,21,2417294,44
1581852253337,4151,2417335,23,2417253,21,2417295,44
1581852613348,4151,2417329,24,2417277,20,2417305,44
1581852973344,4151,2417372,20,2417289,17,2417334,37
1581853333344,4151,2417364,21,2417301,18,2417335,39
1581853693346,4151,2417364,21,2417296,17,2417334,38
1581854053347,4151,2417367,16,2417296,17,2417330,33
1581854413348,4151,2417339,15,2417296,17,2417316,32
1581854773351,4151,2417315,13,2417335,14,2417325,27
1581855133352,4151,2417315,13,2417493,9,2417388,22
1581855493353,4151,2417224,7,2417500,10,2417386,17
1581855853355,4151,2417229,8,2417510,10,2417385,18
1581856213360,4151,2417264,9,2417497,8,2417374,17
1581856573362,4151,2417340,13,2417441,17,2417398,30
1581856933360,4151,2417380,15,2417418,19,2417402,34
1581857293362,4151,2417372,16,2417423,20,2417400,36
1581857653363,4151,2417372,16,2417430,22,2417405,38
1581858013364,4151,2417393,14,2417438,24,2417421,38
1581858373366,4151,2416738,22,2417394,38,2417154,60
1581858733369,4151,2416257,32,2417367,44,2416899,76
1581859093376,4151,2416419,37,2417315,49,2416929,86
1581859453374,4151,2416395,36,2417310,48,2416918,84
1581859813374,4151,2416094,41,2417315,49,2416759,90
1581860173376,4151,2415116,40,2417296,41,2416219,81
1581860533378,4151,2414774,39,2417292,40,2416049,79
1581860893378,4151,2414709,38,2417238,44,2416066,82
1581861253382,4151,2414537,39,2416760,98,2416127,137
1581861613380,4151,2414401,41,2416729,98,2416042,139
1581861973383,4151,2416088,89,2416628,84,2416350,173
1581862333383,4151,2416200,79,2416576,79,2416388,158
1581862693384,4151,2416092,74,2416555,75,2416325,149
1581863053385,4151,2416092,74,2416555,75,2416325,149
1581863413386,4151,2416215,67,2416533,73,2416381,140
1581863773388,4151,2416709,64,2416511,72,2416604,136
1581864133388,4151,2416860,62,2416490,70,2416664,132
1581864493390,4151,2416772,64,2416462,65,2416616,129
1581864853393,4151,2416894,66,2416662,13,2416856,79
1581865213395,4151,2417041,65,2416793,12,2417003,77
1581865573406,4151,2415611,9,2416799,15,2416354,24
1581865933406,4151,2415831,12,2416767,13,2416318,25
1581866293407,4151,2415878,12,2416726,13,2416319,25
1581866653408,4151,2414386,15,2416705,14,2415506,29
1581867013408,4151,2414404,16,2416705,14,2415478,30
1581867373410,4151,2414513,20,2416675,19,2415566,39
1581867733416,4151,2414424,23,2416675,19,2415443,42
1581868093418,4151,2414480,24,2416731,22,2415557,46
1581868453418,4151,2414217,22,2416911,20,2415500,42
1581868813420,4151,2414124,21,2416955,20,2415505,41
1581869173424,4151,2414360,26,2416059,29,2415256,55
1581869533422,4151,2414082,23,2416056,32,2415231,55
1581869893425,4151,2414328,27,2416022,31,2415233,58
1581870253428,4151,2415200,27,2415998,32,2415633,59
1581870613427,4151,2415168,27,2415992,34,2415627,61
1581870973429,4151,2414771,23,2415567,37,2415262,60
1581871333432,4151,2414912,20,2415567,37,2415337,57
1581871693431,4151,2414421,18,2415421,35,2415081,53
